exp_name,dataset,model_name,sampling_strategy,remasking_strategy,num_samples,ca_rmsd_mean,ca_rmsd_median,ca_rmsd_std,bb_rmsd_mean,bb_rmsd_median,bb_rmsd_std,bb_tmscore_mean,bb_tmscore_median,bb_tmscore_std,mean_plddt_mean,mean_plddt_median,mean_plddt_std,inv_fold_seq_recovery_mean,inv_fold_seq_recovery_median,inv_fold_seq_recovery_std,pmpnn_seq_recovery_mean,pmpnn_seq_recovery_median,pmpnn_seq_recovery_std,pmpnn_bb_rmsd_mean,pmpnn_bb_rmsd_median,pmpnn_bb_rmsd_std,length_mean,length_median,length_std,helix_percent_mean,helix_percent_median,helix_percent_std,strand_percent_mean,strand_percent_median,strand_percent_std
inv_folding_remasking_strategies,cameo2022,dplm2_150m,argmax,cond,183,6.543764540494368,4.25433778298223,7.068388768751602,6.481441752174399,4.168528398891196,7.0629090122438845,0.8413930675500737,0.9163432906580482,0.17181996313467746,74.87173211769979,78.23148345947266,13.545159749021261,0.44193232136834515,0.4605809152126312,0.11911059151608525,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.36553971691244086,0.3679458239277652,0.20639567006512227,0.21939679627941283,0.2098445595854922,0.14896156305011202
inv_folding_remasking_strategies,cameo2022,dplm2_150m,annealing@2.0:0.1,cond,183,6.171895360791904,3.990190546297032,5.726862375711578,6.107262154476937,3.9649603422181294,5.718441438943762,0.8433512901711203,0.915546484323086,0.1731933039159482,74.7622208829786,78.35166931152344,13.599703470604032,0.4405434799731755,0.4590163826942444,0.11728616926832676,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.36580200449747025,0.3679458239277652,0.2069134861506105,0.21926363088867412,0.2098445595854922,0.14897048700179613
inv_folding_remasking_strategies,cameo2022,dplm2_650m,argmax,cond,183,5.527125071007567,3.8501578880598633,5.358058545012206,5.471513001335369,3.8176407215221495,5.3519475842305715,0.8625930833879862,0.9339418540700952,0.16396879188942362,77.71642993447558,81.56079864501953,12.297178335400277,0.48207228158503934,0.5065616965293884,0.13385006434573096,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.36567020191070804,0.3679012345679012,0.20698118615528446,0.21929632973003754,0.2060301507537688,0.14897609285472269
inv_folding_remasking_strategies,PDB_date,dplm2_650m,annealing@2.0:0.1,cond,449,3.4469414847448143,1.6963606193143783,6.026670547409087,3.399361137648514,1.6677498074913044,6.021801427625768,0.9123104586595551,0.954751121471871,0.11546865665705655,80.23152668704434,83.37812042236328,11.197790208790483,0.5515884718544499,0.5351758599281311,0.14242382231531292,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.39586168379615727,0.3884615384615384,0.2103430986479054,0.23271014179816413,0.2167300380228136,0.1645105919246989
inv_folding_remasking_strategies,PDB_date,dplm2_650m,annealing@2.0:0.1,no_remask,449,3.4243777296731785,1.7053061671601306,6.070967935490235,3.3770002667753833,1.651226820540368,6.0653703217352115,0.9127291210830794,0.9560304457400408,0.11980257868024363,80.29676035517839,83.80521392822266,11.697563164837494,0.5574771962014498,0.5432098507881165,0.14024924692720056,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3958505777860984,0.3884615384615384,0.21031564495930996,0.23293089360802197,0.2155688622754491,0.16473108596350097
inv_folding_remasking_strategies,PDB_date,dplm2_650m,argmax,no_remask,449,3.4371783251055725,1.721229788160848,6.012691184512997,3.390355408347599,1.6786097840686809,6.006942256466504,0.9114314132031709,0.9585008225957448,0.11942849090552425,80.10997800253547,83.43714904785156,11.819642108110568,0.5572833896745286,0.5400843620300293,0.14045718025518336,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.39584376686410383,0.3884615384615384,0.2103159363211581,0.23287527292144378,0.2155688622754491,0.16466727092908348
inv_folding_remasking_strategies,PDB_date,dplm2_3b,annealing@2.0:0.1,uncond,449,3.249318471713406,1.5048282655810157,6.05510662471548,3.2029532718408045,1.4673700105665657,6.048374356190628,0.9183669266504468,0.9578001801909848,0.11342674619694587,81.63643758812036,84.67512512207031,9.946928345037186,0.6134215968024226,0.5843621492385864,0.17971697830657216,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3959451140310959,0.3883792048929663,0.210274879535067,0.23299286958483226,0.2167300380228136,0.1647195272858039
inv_folding_remasking_strategies,PDB_date,dplm2_3b,annealing@2.0:0.1,cond,449,3.1720472818782013,1.5627238790309643,5.866795686416998,3.126594434800384,1.5259141278399584,5.8605824924639345,0.9197326369531349,0.9594331751750532,0.11235829793191573,81.36361325185389,84.81227111816406,10.52543324588126,0.6157206520272257,0.5851528644561768,0.17842331900662872,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3959365878343717,0.3884615384615384,0.21029018984490036,0.23303767736672062,0.2172619047619047,0.16468582258653677
inv_folding_remasking_strategies,PDB_date,dplm2_3b,annealing@2.0:0.1,no_remask,449,3.267669009989214,1.5024817155869188,6.063701521436445,3.2226976239969174,1.4568830949662226,6.0571477086169505,0.9195531992361692,0.9601709789731466,0.11557703162129193,81.65097637218993,84.83859252929688,10.330676986584654,0.6181672308054692,0.5884955525398254,0.17707604259890297,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.39594831216562804,0.3884615384615384,0.21032889522066298,0.23315032312019615,0.2172619047619047,0.16482091119438363
inv_folding_remasking_strategies,PDB_date,dplm2_bit_650m,annealing@2.0:0.1,no_remask,449,2.930074222879866,1.389353558035071,5.87980610848487,2.886560802118731,1.334765055524763,5.873605081617968,0.9253509444110442,0.9656326295149004,0.11936882557772789,82.11103624118728,85.4953384399414,10.815599086173075,0.7828893299092163,0.8603895902633667,0.20408018426338168,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3959244795933182,0.3884615384615384,0.21031044169301877,0.2333363666292961,0.2172619047619047,0.16480493986721367
